PF,num_test,modelDL,modelET,blast,hmm,protenn
PF09847,2,0.0,0.0,0.5,0.5,0.5
PF00389,3,1.0,0.0,1.0,0.6666666666666667,0.0
PF03171,11,1.0,0.8181818181818181,1.0,1.0,0.8181818181818181
PF13532,2,0.0,1.0,1.0,0.5,0.0
PF13563,17,0.4117647058823529,0.2941176470588235,0.8823529411764706,0.7058823529411764,0.05882352941176472
PF12578,2,0.5,0.5,0.0,0.0,0.0
PF00803,2,1.0,0.0,0.0,0.0,0.5
PF03061,19,1.0,0.0,0.8421052631578947,0.6842105263157895,0.26315789473684215
PF13279,13,0.0,0.15384615384615385,0.6923076923076923,0.3846153846153846,0.23076923076923073
PF13622,37,0.0,0.0,0.8918918918918919,0.9459459459459459,0.0
PF12729,7,0.0,0.0,0.0,0.2857142857142857,0.0
PF01812,2,0.0,0.0,0.0,0.0,0.5
PF07694,5,0.0,0.0,0.19999999999999996,0.4,0.19999999999999996
PF07698,2,0.0,0.0,0.5,1.0,0.0
PF07696,11,0.0,0.0,0.18181818181818177,0.0,0.0
PF07695,13,0.0,0.0,0.6153846153846154,0.23076923076923073,0.0
PF07697,13,0.0,0.0,0.0,0.07692307692307687,0.0
PF00001,7,0.5714285714285714,0.0,0.4285714285714286,0.4285714285714286,0.0
PF00003,32,0.0,0.0,0.0,0.3125,0.0
PF02949,7,0.0,0.0,0.0,0.0,0.0
PF08395,13,0.07692307692307687,0.07692307692307687,0.23076923076923073,0.23076923076923073,0.0
PF10317,1,0.0,0.0,0.0,0.0,0.0
PF10318,5,0.0,0.0,0.0,0.4,0.0
PF10327,6,1.0,0.0,0.0,0.0,0.0
PF10320,5,0.0,0.0,0.0,0.0,0.0
PF10323,5,1.0,0.6,0.0,0.19999999999999996,0.0
PF10328,3,0.0,0.0,0.0,0.33333333333333337,0.0
PF17028,2,0.0,1.0,0.0,0.5,1.0
PF13166,3,0.0,0.0,0.0,1.0,0.0
PF13175,7,0.1428571428571429,0.1428571428571429,0.1428571428571429,1.0,0.0
PF13191,10,0.6,0.4,1.0,0.9,0.0
PF13238,9,0.8888888888888888,0.5555555555555556,0.8888888888888888,1.0,0.5555555555555556
PF13304,14,0.2142857142857143,0.1428571428571429,0.2142857142857143,0.9285714285714286,0.0
PF13401,9,0.33333333333333337,0.4444444444444444,0.6666666666666667,1.0,0.0
PF13476,32,0.0,0.0,0.0,0.875,0.0
PF13479,11,0.0,0.0,0.2727272727272727,0.6363636363636364,0.0
PF13481,8,0.0,0.0,0.0,0.375,0.0
PF13500,7,1.0,0.4285714285714286,0.7142857142857143,0.0,0.2857142857142857
PF13521,4,0.0,0.5,0.0,1.0,0.0
PF13671,7,0.1428571428571429,0.1428571428571429,0.7142857142857143,0.5714285714285714,0.0
PF07728,5,0.6,0.0,1.0,1.0,0.19999999999999996
PF05282,1,0.0,0.0,0.0,0.0,0.0
PF03417,3,0.0,0.0,0.6666666666666667,0.0,0.0
PF07247,2,0.0,0.0,0.0,1.0,0.0
PF00696,18,0.0,0.0,0.2777777777777778,0.11111111111111116,0.0
PF00324,3,1.0,0.6666666666666667,0.6666666666666667,1.0,1.0
PF13520,9,0.0,0.2222222222222222,0.11111111111111116,0.6666666666666667,0.0
PF01490,4,0.0,0.0,0.0,0.25,0.0
PF07336,2,0.0,0.0,0.0,0.0,0.0
PF12430,3,0.0,0.0,0.6666666666666667,0.6666666666666667,0.0
PF01061,39,0.33333333333333337,0.0,0.6666666666666667,0.07692307692307687,0.0
PF12679,4,0.5,0.5,0.5,1.0,0.25
PF12698,14,0.0,0.0,0.4285714285714286,0.5,0.0
PF13346,10,0.0,0.0,0.0,0.09999999999999998,0.0
PF06182,2,0.0,0.0,0.0,0.0,0.0
PF09818,1,0.0,0.0,0.0,0.0,1.0
PF16962,6,0.0,0.0,0.0,0.16666666666666663,0.0
PF00664,8,0.0,0.0,0.0,0.125,0.0
PF06472,4,0.0,0.0,0.5,0.25,0.0
PF09822,11,0.0,0.0,0.0,0.4545454545454546,0.09090909090909094
PF03886,1,0.0,0.0,0.0,0.0,0.0
PF18225,1,0.0,0.0,1.0,0.0,0.0
PF00561,5,1.0,0.8,1.0,0.6,0.0
PF02230,2,1.0,0.5,0.0,1.0,0.5
PF12697,76,0.0,0.0,0.14473684210526316,0.9473684210526316,0.0
PF08843,23,0.0,0.0,0.04347826086956519,0.21739130434782605,0.0
PF10899,1,0.0,0.0,0.0,0.0,1.0
PF14253,7,0.0,0.0,0.1428571428571429,0.5714285714285714,0.0
PF18863,17,0.5882352941176471,0.3529411764705882,0.9411764705882353,0.47058823529411764,0.17647058823529416
PF18864,10,0.0,0.0,0.30000000000000004,0.09999999999999998,0.0
PF07751,12,0.0,0.0,0.0,0.25,0.0
PF03992,2,0.0,0.5,0.5,0.0,0.0
PF05820,2,0.0,0.5,0.5,0.5,1.0
PF00583,25,0.96,0.31999999999999995,0.96,0.84,0.0
PF13673,2,1.0,0.5,1.0,1.0,0.0
PF03421,2,0.0,0.0,0.0,0.0,0.0
PF17013,2,0.0,1.0,0.0,0.0,1.0
PF18014,1,0.0,0.0,1.0,0.0,0.0
PF13302,11,0.6363636363636364,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.0
PF13420,2,0.0,0.0,1.0,1.0,1.0
PF13480,19,0.42105263157894735,0.0,0.6842105263157895,0.5789473684210527,0.10526315789473684
PF13508,1,0.0,1.0,0.0,1.0,0.0
PF13527,2,0.0,0.0,0.0,0.0,0.0
PF03767,4,0.0,0.0,0.0,0.75,1.0
PF00694,3,0.0,0.0,0.0,0.0,0.6666666666666667
PF01648,4,0.0,0.0,0.5,0.25,0.0
PF09192,2,0.0,1.0,0.0,0.0,1.0
PF01064,1,1.0,1.0,1.0,1.0,0.0
PF13740,2,0.0,0.0,1.0,0.0,0.5
PF18859,1,1.0,1.0,1.0,1.0,1.0
PF14749,1,0.0,0.0,1.0,0.0,0.0
PF01553,1,0.0,1.0,1.0,0.0,0.0
PF01757,10,0.0,0.0,0.5,0.5,0.0
PF01602,3,0.0,0.0,0.6666666666666667,0.33333333333333337,0.0
PF00928,5,0.4,0.0,0.19999999999999996,0.19999999999999996,0.19999999999999996
PF06314,9,0.0,0.0,0.0,0.11111111111111116,0.5555555555555556
PF00107,3,0.0,0.0,0.0,0.6666666666666667,0.0
PF13602,4,0.25,0.25,0.25,0.75,0.0
PF11559,3,0.0,0.0,0.6666666666666667,0.33333333333333337,0.0
PF03496,1,0.0,1.0,1.0,0.0,1.0
PF04587,15,0.0,0.0,0.0,0.1333333333333333,0.0
PF03747,5,0.0,0.0,0.0,1.0,0.0
PF17049,2,0.0,0.0,0.0,0.0,0.0
PF01117,1,1.0,1.0,0.0,0.0,1.0
PF01314,2,0.0,0.0,0.0,0.0,0.0
PF03756,2,0.0,0.0,1.0,0.5,0.5
PF17998,1,0.0,1.0,1.0,0.0,0.0
PF10427,1,1.0,1.0,1.0,0.0,0.0
PF18724,5,1.0,0.0,1.0,0.6,0.8
PF04647,10,0.0,0.0,0.0,0.0,0.0
PF09229,1,0.0,0.0,0.0,0.0,0.0
PF14412,3,0.0,0.0,0.6666666666666667,0.6666666666666667,0.0
PF13911,5,0.0,0.0,0.8,0.4,0.0
PF08327,3,0.0,0.0,0.0,0.0,0.0
PF01594,5,0.0,0.0,0.0,0.19999999999999996,0.0
PF11489,1,0.0,0.0,0.0,0.0,0.0
PF01987,26,0.0,0.0,0.11538461538461542,0.1923076923076923,0.0
PF10592,12,0.0,0.0,0.25,0.08333333333333337,0.33333333333333337
PF02769,14,0.0,0.0,0.7857142857142857,0.0,0.0714285714285714
PF15304,1,0.0,0.0,1.0,0.0,0.0
PF12443,5,1.0,0.6,1.0,0.19999999999999996,1.0
PF01168,11,0.5454545454545454,0.0,0.4545454545454546,0.36363636363636365,0.09090909090909094
PF09135,6,0.0,0.0,1.0,0.16666666666666663,1.0
PF04326,2,0.0,0.0,0.0,0.0,0.0
PF00596,2,0.0,0.0,0.0,0.0,0.0
PF01263,8,0.0,0.0,0.25,0.0,0.125
PF00248,6,0.0,0.0,0.0,0.33333333333333337,0.0
PF13372,4,0.5,0.0,0.25,0.0,0.5
PF05426,9,0.0,0.0,0.5555555555555556,0.11111111111111116,0.11111111111111116
PF08787,3,0.0,0.0,0.33333333333333337,1.0,0.6666666666666667
PF13949,7,0.0,0.0,0.0,0.2857142857142857,0.0
PF14456,2,0.0,0.0,1.0,0.0,0.5
PF02883,4,0.25,0.0,1.0,0.25,0.0
PF02816,2,0.0,0.5,0.0,0.0,0.0
PF17989,5,0.0,0.6,0.4,0.0,0.0
PF15299,3,0.0,0.6666666666666667,0.0,0.33333333333333337,0.33333333333333337
PF07344,3,0.0,0.0,0.6666666666666667,0.0,0.0
PF04709,1,0.0,0.0,1.0,0.0,0.0
PF01425,5,0.0,0.0,0.0,0.0,0.0
PF01510,1,0.0,0.0,0.0,0.0,0.0
PF02274,7,0.0,0.0,1.0,0.0,0.0
PF01979,8,0.375,0.875,0.75,0.5,0.0
PF04909,14,0.0,0.0,0.1428571428571429,0.1428571428571429,0.0
PF07969,7,1.0,1.0,0.8571428571428572,0.4285714285714286,0.0
PF12224,5,0.0,0.0,0.6,0.0,0.0
PF00155,5,0.0,0.0,0.0,0.4,0.0
PF00202,1,0.0,1.0,0.0,0.0,0.0
PF01063,6,0.0,0.16666666666666663,0.0,0.0,0.0
PF00266,3,1.0,0.33333333333333337,0.6666666666666667,0.0,1.0
PF01593,8,0.0,0.0,0.0,1.0,0.0
PF00909,2,0.0,0.0,0.0,0.5,0.5
PF14828,6,0.0,0.0,0.0,0.0,0.0
PF00501,4,0.0,0.0,0.0,0.25,0.0
PF12859,1,1.0,1.0,1.0,1.0,0.0
PF12895,5,0.6,0.4,0.4,0.8,0.0
PF12896,4,0.0,0.0,0.0,0.0,0.0
PF12856,2,1.0,1.0,0.5,0.0,1.0
PF10471,2,0.5,0.5,1.0,0.5,0.0
PF08174,4,0.5,0.25,0.5,0.25,0.25
PF12796,9,0.33333333333333337,0.11111111111111116,0.33333333333333337,0.6666666666666667,0.0
PF13637,6,1.0,0.5,1.0,1.0,0.0
PF13857,3,1.0,1.0,1.0,0.33333333333333337,0.0
PF04547,1,0.0,0.0,0.0,0.0,0.0
PF07651,2,0.0,0.0,0.0,0.5,0.0
PF04715,1,0.0,0.0,0.0,0.0,0.0
PF02522,2,0.0,0.0,0.0,0.0,0.0
PF15001,1,0.0,0.0,0.0,0.0,0.0
PF00847,1,1.0,1.0,1.0,1.0,0.0
PF14807,2,1.0,1.0,0.5,0.0,0.0
PF05841,5,0.0,0.0,0.6,0.19999999999999996,0.0
PF18122,1,1.0,1.0,1.0,0.0,0.0
PF18862,6,0.0,0.0,0.16666666666666663,0.33333333333333337,0.0
PF04108,15,0.0,0.06666666666666665,0.0,0.6,0.0
PF04109,1,0.0,0.0,0.0,0.0,0.0
PF01636,27,0.0,0.0,0.2962962962962963,0.6296296296296297,0.0
PF18771,1,1.0,1.0,1.0,1.0,1.0
PF18774,1,1.0,1.0,1.0,1.0,1.0
PF08210,4,1.0,0.25,1.0,1.0,1.0
PF01442,1,1.0,1.0,0.0,1.0,0.0
PF07464,3,0.0,0.0,0.33333333333333337,0.0,0.0
PF01261,31,0.0,0.0,0.06451612903225812,0.19354838709677424,0.0
PF12489,2,1.0,1.0,1.0,1.0,1.0
PF12625,2,0.0,0.0,0.5,0.5,0.0
PF02311,5,0.0,0.0,0.8,0.8,0.0
PF14525,18,0.0,0.11111111111111116,0.38888888888888884,0.16666666666666663,0.0
PF06719,10,0.0,0.0,0.19999999999999996,0.09999999999999998,0.09999999999999998
PF01917,8,0.25,0.0,0.875,0.25,0.25
PF07275,2,0.0,0.0,0.0,0.0,0.0
PF06456,2,1.0,1.0,0.0,0.0,0.0
PF16486,1,0.0,0.0,0.0,0.0,0.0
PF18719,2,0.0,0.0,0.5,0.0,0.0
PF17293,2,0.0,0.0,1.0,0.5,0.0
PF02752,25,0.0,0.0,0.43999999999999995,0.19999999999999996,0.0
PF00339,2,1.0,0.0,1.0,0.0,1.0
PF03773,2,0.0,1.0,0.0,0.0,0.0
PF04161,1,0.0,0.0,0.0,0.0,0.0
PF01731,1,0.0,0.0,0.0,0.0,0.0
PF14269,3,1.0,0.0,1.0,1.0,1.0
PF00858,71,0.0,0.0,0.0,0.21126760563380287,0.0
PF04266,5,0.4,0.0,1.0,0.19999999999999996,0.6
PF15780,1,0.0,0.0,1.0,1.0,1.0
PF05170,2,0.0,1.0,0.5,0.5,0.0
PF13502,11,1.0,0.7272727272727273,1.0,1.0,0.18181818181818177
PF00733,4,0.0,0.0,0.0,0.5,0.0
PF05118,1,0.0,0.0,0.0,1.0,0.0
PF01177,7,0.0,0.0,0.1428571428571429,0.2857142857142857,0.8571428571428572
PF04952,6,0.0,0.0,0.0,0.16666666666666663,0.16666666666666663
PF14196,8,0.0,0.0,0.5,0.125,0.0
PF16788,4,0.0,1.0,0.0,0.5,0.25
PF10186,5,0.0,0.0,0.4,0.4,0.0
PF12744,2,0.0,0.0,0.0,0.5,0.0
PF11700,4,0.0,0.0,0.0,0.25,0.0
PF09451,4,1.0,0.0,0.75,0.75,0.0
PF16420,1,0.0,0.0,0.0,0.0,0.0
PF03477,7,0.0,0.0,0.8571428571428572,0.1428571428571429,0.0
PF00231,1,0.0,0.0,0.0,1.0,0.0
PF05176,1,0.0,0.0,1.0,0.0,0.0
PF00119,1,0.0,0.0,0.0,0.0,0.0
PF00430,2,0.0,0.0,0.0,0.0,0.0
PF03899,4,0.0,0.25,1.0,0.5,0.0
PF01637,6,0.0,0.0,0.33333333333333337,0.5,0.0
PF14397,4,1.0,0.0,0.0,0.5,1.0
PF14305,1,0.0,0.0,0.0,0.0,1.0
PF03029,6,1.0,0.0,1.0,0.5,0.6666666666666667
PF11583,7,0.0,0.0,0.5714285714285714,0.1428571428571429,0.0
PF03472,12,0.0,0.0,0.08333333333333337,0.16666666666666663,0.0
PF03797,26,0.0,0.0,0.038461538461538436,0.15384615384615385,0.0
PF10211,2,0.0,0.0,0.0,0.5,0.0
PF00962,3,1.0,1.0,0.6666666666666667,0.0,1.0
PF02310,1,0.0,0.0,0.0,0.0,0.0
PF09066,2,0.0,0.0,0.0,1.0,0.0
PF03483,2,0.0,0.0,0.0,0.0,0.0
PF01603,6,0.0,0.0,0.0,0.16666666666666663,0.0
PF02673,1,0.0,0.0,0.0,0.0,0.0
PF18138,5,0.0,0.4,0.19999999999999996,0.0,0.0
PF05791,2,0.0,0.0,0.0,0.0,0.5
PF18483,5,0.6,0.0,0.0,0.0,0.19999999999999996
PF12259,1,0.0,0.0,0.0,1.0,0.0
PF01152,1,1.0,0.0,0.0,0.0,1.0
PF00296,13,0.0,0.0,0.0,0.07692307692307687,0.0
PF18008,2,0.0,0.0,1.0,0.0,0.5
PF01036,1,0.0,0.0,1.0,0.0,1.0
PF01103,4,0.0,0.0,0.0,0.0,0.0
PF18856,14,0.2857142857142857,0.1428571428571429,0.7142857142857143,0.1428571428571429,0.0
PF18851,2,1.0,0.0,1.0,1.0,1.0
PF01426,1,0.0,0.0,1.0,1.0,0.0
PF01145,13,0.0,0.0,0.15384615384615385,0.15384615384615385,0.0
PF03114,3,0.6666666666666667,0.0,1.0,0.33333333333333337,0.33333333333333337
PF16746,2,0.0,0.5,0.0,0.0,0.0
PF15915,1,0.0,0.0,1.0,0.0,0.0
PF13584,25,0.0,0.0,0.0,0.12,0.0
PF01027,7,0.0,0.2857142857142857,0.1428571428571429,0.5714285714285714,0.0
PF07642,10,1.0,0.19999999999999996,0.09999999999999998,0.19999999999999996,0.4
PF18063,5,0.4,0.4,0.6,0.0,0.4
PF12490,2,0.0,0.0,1.0,0.0,0.5
PF13862,3,0.0,0.0,0.0,0.0,0.0
PF01869,4,1.0,0.0,1.0,0.5,0.0
PF08740,4,0.0,0.0,0.0,0.0,0.0
PF03170,6,0.0,0.0,0.0,0.16666666666666663,0.33333333333333337
PF06407,1,1.0,0.0,0.0,0.0,1.0
PF10523,4,0.0,0.0,1.0,0.5,0.0
PF01062,44,0.022727272727272707,0.0,0.31818181818181823,0.09090909090909094,0.045454545454545414
PF00144,13,0.0,0.0,0.0,0.3846153846153846,0.0
PF13354,4,0.0,0.25,0.25,0.5,0.0
PF01212,7,1.0,0.1428571428571429,0.0,0.0,1.0
PF13229,11,0.0,0.09090909090909094,0.8181818181818181,0.6363636363636364,0.0
PF09826,2,0.0,0.0,0.0,0.0,0.0
PF14350,6,0.0,0.0,0.0,0.33333333333333337,0.0
PF00407,1,0.0,0.0,1.0,0.0,1.0
PF14215,2,0.0,0.0,0.0,0.0,0.0
PF02608,2,0.0,0.0,0.0,0.0,1.0
PF13088,3,0.0,0.0,0.0,0.6666666666666667,0.0
PF15892,5,0.0,0.0,1.0,0.19999999999999996,0.19999999999999996
PF14873,1,0.0,0.0,0.0,0.0,0.0
PF04972,1,0.0,0.0,1.0,0.0,0.0
PF15280,1,0.0,0.0,0.0,0.0,1.0
PF16088,3,0.6666666666666667,0.6666666666666667,1.0,0.33333333333333337,1.0
PF02414,2,0.0,0.0,1.0,1.0,1.0
PF12298,1,0.0,0.0,0.0,0.0,0.0
PF00528,10,0.0,0.0,0.8888888888888888,0.30000000000000004,0.09999999999999998
PF02653,8,0.0,0.0,0.375,0.125,0.0
PF14470,4,0.5,0.25,0.75,0.25,0.0
PF10756,1,1.0,1.0,1.0,1.0,0.0
PF03099,4,0.0,0.0,0.5,0.25,1.0
PF10651,3,0.0,0.0,0.33333333333333337,0.33333333333333337,0.33333333333333337
PF02485,8,0.0,0.0,1.0,0.0,1.0
PF08647,15,1.0,0.0,1.0,0.6666666666666667,0.8666666666666667
PF04427,62,0.0,0.0,0.048387096774193505,0.016129032258064502,0.0
PF02498,9,1.0,0.0,1.0,0.5555555555555556,0.2222222222222222
PF03097,1,0.0,0.0,0.0,0.0,0.0
PF00439,3,0.0,0.0,0.0,0.33333333333333337,0.0
PF07524,1,0.0,0.0,1.0,1.0,1.0
PF07832,1,1.0,1.0,1.0,1.0,1.0
PF00651,2,0.0,0.0,0.0,0.0,0.0
PF09405,3,0.0,0.0,0.0,0.0,0.6666666666666667
PF09073,11,0.0,0.0,0.0,0.18181818181818177,0.0
PF08205,5,1.0,0.0,0.8,0.4,0.4
PF01681,1,0.0,0.0,0.0,0.0,0.0
PF15019,5,0.0,0.0,0.0,0.0,0.6
PF12736,8,0.0,0.0,0.125,0.25,0.125
PF17201,2,0.0,0.0,0.0,0.0,0.0
PF00028,1,1.0,1.0,1.0,1.0,0.0
PF12733,1,0.0,1.0,1.0,1.0,0.0
PF04857,16,0.0,0.0,0.0,0.8125,0.0
PF13117,2,1.0,0.5,0.0,0.0,1.0
PF03135,2,0.0,0.0,0.5,0.0,0.0
PF03524,3,0.0,0.0,0.33333333333333337,0.0,0.0
PF04847,1,0.0,0.0,0.0,0.0,1.0
PF00188,14,0.0,0.0,0.2142857142857143,0.0714285714285714,0.0
PF05159,2,1.0,0.0,1.0,0.5,1.0
PF14052,6,0.0,0.0,0.0,0.0,1.0
PF02543,2,1.0,1.0,0.0,0.0,1.0
PF05388,3,0.0,0.0,0.33333333333333337,0.33333333333333337,0.33333333333333337
PF16000,1,0.0,1.0,0.0,0.0,0.0
PF15927,3,0.0,0.0,0.0,0.33333333333333337,0.0
PF00363,4,0.75,0.0,1.0,0.75,1.0
PF14526,6,0.6666666666666667,0.16666666666666663,0.33333333333333337,0.16666666666666663,0.16666666666666663
PF09670,2,0.0,0.0,0.0,1.0,0.0
PF09704,11,0.0,0.0,1.0,0.0,0.36363636363636365
PF01881,4,0.0,0.0,0.0,0.5,0.0
PF05107,4,0.0,0.0,0.0,0.25,0.5
PF09700,4,0.0,0.0,0.0,0.25,0.0
PF09703,2,0.0,0.0,0.5,0.5,1.0
PF09709,18,0.0,0.0,0.0,0.0,0.0
PF09706,1,0.0,0.0,1.0,0.0,0.0
PF09455,12,0.0,0.0,0.5833333333333333,0.75,0.0
PF09617,6,0.0,0.0,0.33333333333333337,0.0,0.0
PF09484,6,0.0,0.0,0.0,0.16666666666666663,0.0
PF00689,1,0.0,0.0,1.0,1.0,0.0
PF01545,9,0.0,0.0,0.0,0.11111111111111116,0.0
PF02275,1,1.0,1.0,1.0,1.0,1.0
PF03914,1,0.0,0.0,0.0,0.0,0.0
PF01656,8,0.25,0.125,0.625,0.5,0.0
PF01891,3,0.0,0.0,0.0,0.0,0.0
PF02361,3,0.0,0.0,0.0,0.0,0.0
PF14683,1,0.0,0.0,1.0,0.0,0.0
PF04103,6,1.0,0.0,0.8333333333333334,0.0,0.0
PF01130,1,0.0,0.0,0.0,0.0,0.0
PF17246,1,0.0,0.0,0.0,0.0,1.0
PF17245,1,0.0,0.0,0.0,0.0,0.0
PF17244,3,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.33333333333333337
PF09507,2,0.0,0.0,0.0,0.5,0.0
PF08564,2,0.0,0.0,0.5,0.0,1.0
PF02724,1,0.0,0.0,0.0,1.0,0.0
PF02933,10,0.0,0.0,1.0,0.19999999999999996,0.8
PF02359,5,0.0,0.0,1.0,0.4,0.6
PF05179,1,1.0,1.0,1.0,0.0,0.0
PF03599,1,1.0,0.0,1.0,0.0,1.0
PF18451,2,0.0,0.0,0.5,0.5,0.0
PF08839,2,0.0,0.0,0.5,0.0,1.0
PF16679,2,0.0,0.0,0.5,1.0,0.0
PF03498,2,0.0,0.0,0.5,0.5,1.0
PF18822,4,0.0,0.5,0.5,0.25,0.25
PF14997,1,0.0,0.0,1.0,1.0,1.0
PF00150,1,0.0,0.0,0.0,0.0,0.0
PF05837,2,0.0,0.0,0.0,0.5,0.0
PF13092,2,0.0,0.0,0.0,0.0,0.0
PF05238,4,0.0,0.0,0.0,0.25,0.0
PF09496,6,0.0,0.0,0.0,0.16666666666666663,0.0
PF13094,9,0.33333333333333337,0.0,1.0,0.5555555555555556,0.2222222222222222
PF13097,1,1.0,1.0,0.0,1.0,0.0
PF05932,5,0.0,0.0,0.6,0.19999999999999996,0.0
PF08617,3,0.0,0.33333333333333337,0.6666666666666667,1.0,0.0
PF00307,3,0.0,0.6666666666666667,0.6666666666666667,0.33333333333333337,0.0
PF05235,20,0.0,0.0,0.0,0.19999999999999996,0.0
PF03502,2,0.0,0.0,1.0,0.0,0.5
PF13144,1,1.0,0.0,0.0,0.0,0.0
PF17656,1,0.0,1.0,1.0,1.0,1.0
PF03924,15,0.0,0.0,0.0,0.19999999999999996,0.0
PF05226,27,0.0,0.0,0.0,0.2222222222222222,0.0
PF05227,4,0.25,0.25,0.5,0.5,0.0
PF05228,27,0.0,0.0,0.2222222222222222,0.14814814814814814,0.0
PF12770,2,0.5,0.0,0.0,0.5,0.0
PF04283,2,0.0,0.0,0.5,0.0,1.0
PF01584,4,0.0,0.0,0.5,0.0,0.0
PF13690,4,0.75,0.5,0.0,0.0,0.0
PF05679,15,0.0,0.0,0.0,0.1333333333333333,0.0
PF01633,1,0.0,0.0,0.0,0.0,0.0
PF04515,24,0.0,0.0,0.0,0.04166666666666663,0.0
PF12624,1,0.0,0.0,0.0,0.0,0.0
PF03964,2,1.0,0.5,1.0,0.5,0.0
PF07452,2,0.0,0.0,0.0,0.0,0.0
PF03600,117,0.4444444444444444,0.042735042735042694,0.5299145299145299,0.6581196581196581,0.0
PF00285,1,0.0,0.0,0.0,1.0,0.0
PF12605,1,0.0,0.0,1.0,1.0,1.0
PF15011,6,0.16666666666666663,0.33333333333333337,0.6666666666666667,0.0,0.0
PF00637,8,0.0,0.0,0.625,0.125,0.0
PF13903,2,0.0,0.0,0.5,0.5,0.0
PF06653,2,0.0,0.0,0.5,1.0,0.0
PF10383,2,0.0,0.0,0.5,0.0,0.5
PF10607,14,0.0,0.0,0.3571428571428571,0.0714285714285714,0.7142857142857143
PF13236,1,0.0,0.0,0.0,0.0,0.0
PF05786,7,0.0,0.0,0.0,0.4285714285714286,0.0
PF12719,1,0.0,0.0,0.0,1.0,0.0
PF16869,2,0.0,0.5,1.0,1.0,1.0
PF00780,8,0.0,0.125,0.75,0.125,0.125
PF00795,6,0.5,0.0,0.8333333333333334,0.8333333333333334,0.33333333333333337
PF08695,5,0.0,0.0,0.6,0.19999999999999996,0.0
PF13727,1,0.0,0.0,0.0,0.0,0.0
PF01144,6,0.6666666666666667,0.33333333333333337,1.0,0.33333333333333337,0.8333333333333334
PF02654,1,0.0,0.0,0.0,0.0,0.0
PF02492,6,0.16666666666666663,0.0,0.5,0.16666666666666663,0.6666666666666667
PF00135,1,0.0,0.0,0.0,0.0,0.0
PF00241,1,0.0,0.0,0.0,0.0,0.0
PF08318,2,0.0,0.0,0.0,0.0,0.0
PF10392,3,0.6666666666666667,0.6666666666666667,1.0,0.6666666666666667,0.0
PF06419,14,0.0,0.0,0.0,0.2142857142857143,0.0
PF00963,3,0.0,0.0,1.0,0.33333333333333337,0.33333333333333337
PF10345,4,0.0,0.0,0.0,1.0,0.25
PF06054,1,0.0,1.0,0.0,0.0,1.0
PF02674,3,0.0,0.0,0.0,0.0,0.0
PF15980,6,0.0,0.0,0.5,0.6666666666666667,0.16666666666666663
PF14173,3,0.0,0.0,1.0,0.33333333333333337,0.0
PF07258,3,0.0,0.0,1.0,0.0,0.0
PF13233,8,1.0,0.0,1.0,1.0,0.125
PF08507,3,0.0,0.0,0.6666666666666667,0.6666666666666667,0.0
PF01544,10,0.0,0.0,0.0,0.19999999999999996,0.0
PF08757,6,0.0,0.0,0.0,0.16666666666666663,0.0
PF00115,114,0.0,0.0,0.2543859649122807,0.17543859649122806,0.0
PF02628,2,0.0,0.0,0.0,0.5,0.0
PF06240,3,0.6666666666666667,0.0,0.0,0.0,0.0
PF02552,1,0.0,0.0,1.0,0.0,1.0
PF15481,3,0.6666666666666667,0.6666666666666667,1.0,0.33333333333333337,0.33333333333333337
PF00118,4,0.0,0.0,0.0,0.25,0.0
PF00650,2,0.0,0.0,0.0,0.0,0.0
PF13716,7,0.4285714285714286,0.1428571428571429,0.7142857142857143,0.4285714285714286,0.1428571428571429
PF01321,1,0.0,0.0,0.0,0.0,0.0
PF08798,3,0.0,0.0,0.0,0.0,0.0
PF10040,37,0.0,0.0,0.29729729729729726,0.08108108108108103,0.0
PF09481,19,0.0,0.0,0.0,0.0,0.0
PF09485,13,0.0,0.0,0.3076923076923077,0.15384615384615385,0.0
PF08728,2,0.0,0.0,0.0,0.0,0.0
PF09076,2,0.0,0.0,1.0,0.5,1.0
PF03783,4,0.0,0.0,0.25,0.25,0.5
PF10075,6,0.0,0.0,0.8333333333333334,0.16666666666666663,0.0
PF12792,13,0.0,0.0,0.0,0.15384615384615385,0.0
PF02348,3,0.6666666666666667,0.0,0.0,0.0,0.6666666666666667
PF01467,11,0.0,0.0,0.4545454545454546,0.7272727272727273,0.0
PF00394,1,1.0,1.0,1.0,1.0,1.0
PF07731,1,0.0,0.0,1.0,1.0,0.0
PF02408,4,0.0,0.0,1.0,0.5,0.0
PF00888,4,0.0,0.0,0.0,0.5,0.0
PF00190,13,0.0,0.0,0.15384615384615385,0.15384615384615385,0.0
PF08007,3,0.6666666666666667,0.0,0.0,1.0,0.0
PF13621,5,0.0,0.0,0.0,0.6,0.0
PF08559,9,0.0,0.0,0.11111111111111116,0.11111111111111116,0.11111111111111116
PF07833,2,0.0,0.5,0.0,0.0,0.0
PF02727,1,0.0,0.0,1.0,0.0,1.0
PF02728,1,1.0,0.0,1.0,0.0,1.0
PF18717,9,0.2222222222222222,0.0,0.8888888888888888,0.33333333333333337,0.0
PF18718,1,0.0,0.0,0.0,1.0,0.0
PF04199,13,0.0,0.0,0.3846153846153846,0.15384615384615385,0.0
PF02984,5,0.0,0.0,0.8,0.19999999999999996,0.0
